trip_id,sample_step,simulated_time_sec,distance_from_route_m,deviation_duration_sec,heading_difference_deg,off_route_distance_m,returned_to_route,stop_duration_sec,current_speed_kmh,speed_limit_kmh,overspeed_duration_sec,location_context,scenario_type,label
TRIP_ANOM_0087,21,105.0,1.59,0.0,9.53,207.39,1,0.0,24.82,35.0,0.0,bus_stop,mild_alley_detour,normal
TRIP_ANOM_0087,22,110.0,1.37,0.0,0.32,207.39,1,0.0,19.13,35.0,0.0,bus_stop,mild_alley_detour,normal
TRIP_ANOM_0087,23,115.0,9.82,0.0,4.96,207.39,1,0.0,19.23,35.0,0.0,bus_stop,mild_alley_detour,normal
TRIP_ANOM_0087,24,120.0,0.14,0.0,1.38,207.39,1,0.0,18.89,35.0,0.0,bus_stop,mild_alley_detour,normal
TRIP_ANOM_0087,25,125.0,2.77,0.0,6.49,207.39,1,0.0,21.11,35.0,0.0,bus_stop,mild_alley_detour,normal
TRIP_ANOM_0087,26,130.0,0.15,0.0,7.17,207.39,1,0.0,21.67,35.0,0.0,bus_stop,mild_alley_detour,normal
TRIP_ANOM_0087,27,135.0,4.86,0.0,1.79,207.39,1,0.0,23.91,35.0,0.0,bus_stop,mild_alley_detour,normal
TRIP_ANOM_0087,28,140.0,0.38,0.0,4.95,207.39,1,0.0,16.03,35.0,0.0,bus_stop,mild_alley_detour,normal
TRIP_ANOM_0087,29,145.0,6.0,0.0,9.35,207.39,1,0.0,18.9,35.0,0.0,bus_stop,mild_alley_detour,normal
TRIP_ANOM_0087,30,150.0,4.11,0.0,9.08,207.39,1,0.0,18.02,35.0,0.0,bus_stop,mild_alley_detour,normal
TRIP_ANOM_0087,31,155.0,0.1,0.0,4.73,207.39,1,0.0,20.61,35.0,0.0,bus_stop,mild_alley_detour,normal
TRIP_ANOM_0087,32,160.0,0.28,0.0,5.67,207.39,1,0.0,18.47,35.0,0.0,bus_stop,mild_alley_detour,normal
TRIP_ANOM_0087,33,165.0,4.58,0.0,5.81,207.39,1,0.0,29.25,35.0,0.0,bus_stop,mild_alley_detour,normal
TRIP_ANOM_0087,34,170.0,1.79,0.0,2.1,207.39,1,0.0,33.27,35.0,0.0,bus_stop,mild_alley_detour,normal
TRIP_ANOM_0087,35,175.0,6.79,0.0,9.37,207.39,1,0.0,19.46,35.0,0.0,bus_stop,mild_alley_detour,normal
TRIP_ANOM_0087,36,180.0,5.21,0.0,8.85,207.39,1,0.0,33.62,35.0,0.0,bus_stop,mild_alley_detour,normal
TRIP_ANOM_0087,37,185.0,4.94,0.0,5.99,207.39,1,0.0,30.0,35.0,0.0,bus_stop,mild_alley_detour,normal
TRIP_ANOM_0087,38,190.0,5.73,0.0,5.25,207.39,1,0.0,28.98,35.0,0.0,bus_stop,mild_alley_detour,normal
TRIP_ANOM_0088,0,0.0,1.68,0.0,1.57,0.0,0,0.0,34.43,35.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0088,1,5.0,4.56,0.0,0.2,0.0,0,0.0,31.91,35.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0088,2,10.0,1.5,0.0,8.94,0.0,0,0.0,16.91,35.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0088,3,15.0,5.66,0.0,2.15,0.0,0,0.0,25.48,35.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0088,4,20.0,7.41,0.0,7.13,0.0,0,0.0,19.47,35.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0088,5,25.0,7.26,0.0,5.37,0.0,0,0.0,31.7,35.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0088,6,30.0,13.33,0.0,7.76,0.0,0,0.0,22.36,35.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0088,7,35.0,2.05,0.0,8.06,0.0,0,0.0,20.8,35.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0088,8,40.0,11.89,0.0,1.56,0.0,0,0.0,30.72,35.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0088,9,45.0,1.47,0.0,5.0,0.0,0,0.0,19.0,35.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0088,10,50.0,4.69,0.0,2.68,0.0,0,0.0,30.24,35.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0088,11,55.0,1.9,0.0,4.96,0.0,0,0.0,30.18,35.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0088,12,60.0,2.04,0.0,4.47,0.0,0,0.0,27.7,35.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0088,13,65.0,5.91,0.0,9.13,0.0,0,0.0,26.34,35.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0088,14,70.0,6.92,0.0,3.89,0.0,0,0.0,21.55,35.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0088,15,75.0,5.66,0.0,8.73,0.0,0,0.0,22.23,35.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0088,16,80.0,3.87,0.0,4.69,0.0,0,0.0,18.29,35.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0088,17,85.0,8.19,0.0,3.97,0.0,0,0.0,23.65,35.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0088,18,90.0,3.81,0.0,9.75,0.0,0,0.0,16.57,35.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0088,19,95.0,0.21,0.0,9.88,0.0,0,0.0,23.98,35.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0088,20,100.0,1.17,0.0,9.67,0.0,0,0.0,26.39,35.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0088,21,105.0,0.63,0.0,8.57,0.0,0,0.0,34.65,35.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0088,22,110.0,7.73,0.0,3.54,0.0,0,0.0,21.4,35.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0088,23,115.0,1.74,0.0,4.26,0.0,0,0.0,21.51,35.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0088,24,120.0,0.9,0.0,4.09,0.0,0,0.0,25.15,35.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0088,25,125.0,5.02,0.0,6.46,0.0,0,0.0,30.56,35.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0088,26,130.0,3.45,0.0,2.37,0.0,0,0.0,17.26,35.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0088,27,135.0,0.45,0.0,7.76,0.0,0,0.0,23.91,35.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0089,0,0.0,0.02,0.0,3.88,0.0,0,0.0,24.96,30.0,0.0,unknown,severe_unauthorized_deviation,normal
TRIP_ANOM_0089,1,5.0,1.28,0.0,1.76,0.0,0,0.0,18.51,30.0,0.0,unknown,severe_unauthorized_deviation,normal
TRIP_ANOM_0089,2,10.0,6.99,0.0,0.3,0.0,0,0.0,17.82,30.0,0.0,unknown,severe_unauthorized_deviation,normal
TRIP_ANOM_0089,3,15.0,4.08,0.0,6.11,0.0,0,0.0,26.61,30.0,0.0,unknown,severe_unauthorized_deviation,normal
TRIP_ANOM_0089,4,20.0,4.32,0.0,8.43,0.0,0,0.0,22.4,30.0,0.0,unknown,severe_unauthorized_deviation,normal
TRIP_ANOM_0089,5,25.0,8.03,0.0,2.64,0.0,0,0.0,18.95,30.0,0.0,unknown,severe_unauthorized_deviation,normal
TRIP_ANOM_0089,6,30.0,260.0,5.0,87.74,40.29,0,0.0,29.01,30.0,0.0,unknown,severe_unauthorized_deviation,monitor
TRIP_ANOM_0089,7,35.0,285.0,10.0,51.02,81.16,0,0.0,29.43,30.0,0.0,unknown,severe_unauthorized_deviation,monitor
TRIP_ANOM_0089,8,40.0,310.0,15.0,76.94,127.96,0,0.0,33.7,30.0,0.0,unknown,severe_unauthorized_deviation,monitor
TRIP_ANOM_0089,9,45.0,335.0,20.0,117.91,163.55,0,0.0,25.63,30.0,0.0,unknown,severe_unauthorized_deviation,monitor
TRIP_ANOM_0089,10,50.0,360.0,25.0,104.27,200.1,0,0.0,26.31,30.0,0.0,unknown,severe_unauthorized_deviation,monitor
TRIP_ANOM_0089,11,55.0,385.0,30.0,117.63,232.79,0,0.0,23.54,30.0,0.0,unknown,severe_unauthorized_deviation,monitor
TRIP_ANOM_0089,12,60.0,410.0,35.0,84.9,279.32,0,0.0,33.5,30.0,0.0,unknown,severe_unauthorized_deviation,monitor
TRIP_ANOM_0089,13,65.0,435.0,40.0,90.04,325.22,0,0.0,33.05,30.0,0.0,unknown,severe_unauthorized_deviation,monitor
TRIP_ANOM_0089,14,70.0,460.0,45.0,115.03,357.09,0,0.0,22.94,30.0,0.0,unknown,severe_unauthorized_deviation,monitor
TRIP_ANOM_0089,15,75.0,485.0,50.0,103.13,391.87,0,0.0,25.04,30.0,0.0,unknown,severe_unauthorized_deviation,monitor
TRIP_ANOM_0089,16,80.0,510.0,55.0,85.56,429.08,0,0.0,26.79,30.0,0.0,unknown,severe_unauthorized_deviation,monitor
TRIP_ANOM_0089,17,85.0,535.0,60.0,48.42,467.37,0,0.0,27.57,30.0,0.0,unknown,severe_unauthorized_deviation,monitor
TRIP_ANOM_0089,18,90.0,560.0,65.0,78.54,501.75,0,0.0,24.75,30.0,0.0,unknown,severe_unauthorized_deviation,monitor
TRIP_ANOM_0089,19,95.0,585.0,70.0,50.66,548.67,0,0.0,33.78,30.0,0.0,unknown,severe_unauthorized_deviation,monitor
TRIP_ANOM_0089,20,100.0,600.0,75.0,95.5,581.28,0,0.0,23.48,30.0,0.0,unknown,severe_unauthorized_deviation,monitor
TRIP_ANOM_0089,21,105.0,600.0,80.0,103.17,612.05,0,0.0,22.16,30.0,0.0,unknown,severe_unauthorized_deviation,monitor
TRIP_ANOM_0089,22,110.0,600.0,85.0,63.66,653.37,0,0.0,29.74,30.0,0.0,unknown,severe_unauthorized_deviation,monitor
TRIP_ANOM_0089,23,115.0,600.0,90.0,69.24,687.15,0,0.0,24.32,30.0,0.0,unknown,severe_unauthorized_deviation,monitor
TRIP_ANOM_0089,24,120.0,600.0,95.0,59.49,733.5,0,0.0,33.37,30.0,0.0,unknown,severe_unauthorized_deviation,monitor
TRIP_ANOM_0089,25,125.0,600.0,100.0,119.64,779.91,0,0.0,33.41,30.0,0.0,unknown,severe_unauthorized_deviation,monitor
TRIP_ANOM_0089,26,130.0,600.0,105.0,49.81,810.6,0,0.0,22.1,30.0,0.0,unknown,severe_unauthorized_deviation,monitor
TRIP_ANOM_0089,27,135.0,600.0,110.0,83.37,855.26,0,0.0,32.15,30.0,0.0,unknown,severe_unauthorized_deviation,monitor
TRIP_ANOM_0089,28,140.0,600.0,115.0,51.94,901.78,0,0.0,33.5,30.0,0.0,unknown,severe_unauthorized_deviation,monitor
TRIP_ANOM_0089,29,145.0,600.0,120.0,66.1,936.39,0,0.0,24.92,30.0,0.0,unknown,severe_unauthorized_deviation,suspicious
TRIP_ANOM_0089,30,150.0,600.0,125.0,65.67,979.85,0,0.0,31.29,30.0,0.0,unknown,severe_unauthorized_deviation,suspicious
TRIP_ANOM_0089,31,155.0,600.0,130.0,91.97,1014.53,0,0.0,24.97,30.0,0.0,unknown,severe_unauthorized_deviation,suspicious
TRIP_ANOM_0089,32,160.0,600.0,135.0,86.02,1056.77,0,0.0,30.41,30.0,0.0,unknown,severe_unauthorized_deviation,suspicious
TRIP_ANOM_0089,33,165.0,600.0,140.0,64.49,1100.91,0,0.0,31.77,30.0,0.0,unknown,severe_unauthorized_deviation,suspicious
TRIP_ANOM_0089,34,170.0,600.0,145.0,65.81,1133.03,0,0.0,23.13,30.0,0.0,unknown,severe_unauthorized_deviation,suspicious
TRIP_ANOM_0089,35,175.0,600.0,150.0,89.96,1180.2,0,0.0,33.96,30.0,0.0,unknown,severe_unauthorized_deviation,suspicious
TRIP_ANOM_0089,36,180.0,600.0,155.0,85.04,1222.46,0,0.0,30.42,30.0,0.0,unknown,severe_unauthorized_deviation,suspicious
TRIP_ANOM_0089,37,185.0,600.0,160.0,109.96,1259.77,0,0.0,26.87,30.0,0.0,unknown,severe_unauthorized_deviation,suspicious
TRIP_ANOM_0090,0,0.0,3.26,0.0,3.76,0.0,0,0.0,38.25,40.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0090,1,5.0,13.01,0.0,4.87,0.0,0,0.0,19.89,40.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0090,2,10.0,6.43,0.0,6.74,0.0,0,0.0,30.72,40.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0090,3,15.0,0.71,0.0,5.68,0.0,0,0.0,30.04,40.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0090,4,20.0,3.22,0.0,0.66,0.0,0,0.0,35.77,40.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0090,5,25.0,0.15,0.0,9.37,0.0,0,0.0,37.35,40.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0090,6,30.0,6.2,0.0,5.6,0.0,0,0.0,39.21,40.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0090,7,35.0,8.96,0.0,0.06,0.0,0,0.0,18.2,40.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0090,8,40.0,1.05,0.0,1.07,0.0,0,0.0,24.76,40.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0090,9,45.0,0.27,0.0,3.71,0.0,0,0.0,35.23,40.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0090,10,50.0,0.73,0.0,8.38,0.0,0,0.0,23.71,40.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0090,11,55.0,3.69,0.0,7.55,0.0,0,0.0,33.31,40.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0090,12,60.0,7.98,0.0,2.55,0.0,0,0.0,27.42,40.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0090,13,65.0,0.58,0.0,4.68,0.0,0,0.0,38.02,40.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0090,14,70.0,1.64,0.0,7.76,0.0,0,0.0,24.67,40.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0090,15,75.0,0.04,0.0,4.14,0.0,0,0.0,29.94,40.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0090,16,80.0,3.57,0.0,8.0,0.0,0,0.0,23.54,40.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0090,17,85.0,2.06,0.0,1.65,0.0,0,0.0,20.41,40.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0090,18,90.0,4.11,0.0,2.99,0.0,0,0.0,24.27,40.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0090,19,95.0,1.06,0.0,0.79,0.0,0,0.0,24.63,40.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0090,20,100.0,4.75,0.0,9.56,0.0,0,0.0,25.86,40.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0090,21,105.0,10.59,0.0,7.52,0.0,0,0.0,32.45,40.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0090,22,110.0,16.53,0.0,7.14,0.0,0,0.0,37.31,40.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0090,23,115.0,3.3,0.0,2.52,0.0,0,0.0,32.46,40.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0090,24,120.0,3.42,0.0,2.76,0.0,0,0.0,33.69,40.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0090,25,125.0,9.67,0.0,7.81,0.0,0,0.0,33.94,40.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0090,26,130.0,3.44,0.0,5.06,0.0,0,0.0,35.7,40.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0090,27,135.0,6.03,0.0,1.21,0.0,0,0.0,25.24,40.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0090,28,140.0,0.31,0.0,5.49,0.0,0,0.0,28.15,40.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0090,29,145.0,2.53,0.0,5.96,0.0,0,0.0,39.51,40.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0090,30,150.0,3.26,0.0,5.03,0.0,0,0.0,21.25,40.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0090,31,155.0,0.61,0.0,2.6,0.0,0,0.0,19.2,40.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,0,0.0,0.96,0.0,0.88,0.0,0,0.0,22.73,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,1,5.0,0.21,0.0,7.01,0.0,0,0.0,29.6,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,2,10.0,16.14,0.0,0.38,0.0,0,0.0,35.73,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,3,15.0,3.65,0.0,0.58,0.0,0,0.0,32.13,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,4,20.0,6.89,0.0,1.46,0.0,0,0.0,27.76,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,5,25.0,25.0,0.0,9.21,0.0,0,0.0,41.02,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,6,30.0,0.17,0.0,0.66,0.0,0,0.0,26.67,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,7,35.0,5.26,0.0,9.59,0.0,0,0.0,44.62,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,8,40.0,1.75,0.0,1.04,0.0,0,0.0,43.91,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,9,45.0,5.06,0.0,3.56,0.0,0,0.0,31.82,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,10,50.0,3.47,0.0,8.42,0.0,0,0.0,30.3,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,11,55.0,4.16,0.0,2.44,0.0,0,0.0,39.35,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,12,60.0,5.23,0.0,2.11,0.0,0,0.0,44.11,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,13,65.0,1.71,0.0,1.8,0.0,0,0.0,21.97,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,14,70.0,1.17,0.0,7.58,0.0,0,0.0,39.92,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,15,75.0,1.9,0.0,9.96,0.0,0,0.0,43.22,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,16,80.0,1.39,0.0,5.84,0.0,0,0.0,30.25,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,17,85.0,5.16,0.0,0.84,0.0,0,0.0,31.45,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,18,90.0,6.74,0.0,1.28,0.0,0,0.0,32.8,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,19,95.0,7.73,0.0,7.15,0.0,0,0.0,41.92,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,20,100.0,6.49,0.0,4.87,0.0,0,0.0,21.57,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,21,105.0,8.8,0.0,3.48,0.0,0,0.0,25.23,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,22,110.0,1.5,0.0,8.24,0.0,0,0.0,42.89,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,23,115.0,3.62,0.0,7.26,0.0,0,0.0,30.09,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,24,120.0,1.32,0.0,4.5,0.0,0,0.0,29.82,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,25,125.0,0.55,0.0,9.53,0.0,0,0.0,31.62,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,26,130.0,1.77,0.0,1.57,0.0,0,0.0,24.5,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,27,135.0,3.46,0.0,4.66,0.0,0,0.0,42.41,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,28,140.0,1.08,0.0,5.04,0.0,0,0.0,39.65,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,29,145.0,1.1,0.0,4.62,0.0,0,0.0,25.3,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,30,150.0,1.89,0.0,8.13,0.0,0,0.0,20.98,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,31,155.0,1.56,0.0,6.34,0.0,0,0.0,25.06,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,32,160.0,2.06,0.0,0.36,0.0,0,0.0,25.69,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,33,165.0,25.0,0.0,3.31,0.0,0,0.0,35.82,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,34,170.0,6.37,0.0,8.04,0.0,0,0.0,44.31,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,35,175.0,3.17,0.0,1.81,0.0,0,0.0,37.75,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,36,180.0,10.39,0.0,4.6,0.0,0,0.0,28.81,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,37,185.0,1.92,0.0,5.48,0.0,0,0.0,26.35,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,38,190.0,6.67,0.0,3.71,0.0,0,0.0,38.09,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,39,195.0,4.17,0.0,9.72,0.0,0,0.0,27.43,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0091,40,200.0,0.43,0.0,3.99,0.0,0,0.0,24.55,45.0,0.0,traffic_light,normal_smooth,normal
TRIP_ANOM_0092,0,0.0,5.88,0.0,8.5,0.0,0,0.0,21.12,35.0,0.0,bus_stop,normal_with_stops,normal
TRIP_ANOM_0092,1,5.0,0.93,0.0,7.49,0.0,0,0.0,28.41,35.0,0.0,bus_stop,normal_with_stops,normal
TRIP_ANOM_0092,2,10.0,0.92,0.0,5.72,0.0,0,0.0,29.17,35.0,0.0,bus_stop,normal_with_stops,normal
TRIP_ANOM_0092,3,15.0,9.94,0.0,6.71,0.0,0,0.0,33.95,35.0,0.0,bus_stop,normal_with_stops,normal
TRIP_ANOM_0092,4,20.0,1.13,0.0,4.96,0.0,0,0.0,34.28,35.0,0.0,bus_stop,normal_with_stops,normal
TRIP_ANOM_0092,5,25.0,0.66,0.0,0.0,0.0,0,5.0,0.0,35.0,0.0,bus_stop,normal_with_stops,normal
TRIP_ANOM_0092,6,30.0,7.71,0.0,0.0,0.0,0,10.0,0.0,35.0,0.0,bus_stop,normal_with_stops,normal
TRIP_ANOM_0092,7,35.0,6.7,0.0,0.0,0.0,0,15.0,0.0,35.0,0.0,bus_stop,normal_with_stops,normal
TRIP_ANOM_0092,8,40.0,6.64,0.0,0.0,0.0,0,20.0,0.0,35.0,0.0,bus_stop,normal_with_stops,normal
TRIP_ANOM_0092,9,45.0,1.94,0.0,0.0,0.0,0,25.0,0.0,35.0,0.0,bus_stop,normal_with_stops,normal
TRIP_ANOM_0092,10,50.0,10.02,0.0,11.26,0.0,0,0.0,25.74,35.0,0.0,bus_stop,normal_with_stops,normal
TRIP_ANOM_0092,11,55.0,2.8,0.0,11.91,0.0,0,0.0,29.08,35.0,0.0,bus_stop,normal_with_stops,normal
TRIP_ANOM_0092,12,60.0,5.05,0.0,9.07,0.0,0,0.0,18.16,35.0,0.0,bus_stop,normal_with_stops,normal
TRIP_ANOM_0092,13,65.0,1.9,0.0,11.95,0.0,0,0.0,19.87,35.0,0.0,bus_stop,normal_with_stops,normal
TRIP_ANOM_0092,14,70.0,7.21,0.0,1.88,0.0,0,0.0,30.16,35.0,0.0,bus_stop,normal_with_stops,normal
TRIP_ANOM_0092,15,75.0,2.47,0.0,6.43,0.0,0,0.0,16.14,35.0,0.0,bus_stop,normal_with_stops,normal
TRIP_ANOM_0092,16,80.0,3.13,0.0,9.67,0.0,0,0.0,30.91,35.0,0.0,bus_stop,normal_with_stops,normal
TRIP_ANOM_0092,17,85.0,5.59,0.0,6.9,0.0,0,0.0,14.85,35.0,0.0,bus_stop,normal_with_stops,normal
TRIP_ANOM_0092,18,90.0,0.15,0.0,11.35,0.0,0,0.0,27.99,35.0,0.0,bus_stop,normal_with_stops,normal
TRIP_ANOM_0092,19,95.0,0.24,0.0,4.87,0.0,0,0.0,31.8,35.0,0.0,bus_stop,normal_with_stops,normal
TRIP_ANOM_0092,20,100.0,4.18,0.0,1.32,0.0,0,0.0,14.75,35.0,0.0,bus_stop,normal_with_stops,normal
TRIP_ANOM_0092,21,105.0,6.7,0.0,4.79,0.0,0,0.0,20.94,35.0,0.0,bus_stop,normal_with_stops,normal
TRIP_ANOM_0092,22,110.0,8.17,0.0,11.88,0.0,0,0.0,30.55,35.0,0.0,bus_stop,normal_with_stops,normal
TRIP_ANOM_0092,23,115.0,22.76,0.0,11.69,0.0,0,0.0,25.39,35.0,0.0,bus_stop,normal_with_stops,normal
TRIP_ANOM_0092,24,120.0,1.13,0.0,0.57,0.0,0,0.0,32.17,35.0,0.0,bus_stop,normal_with_stops,normal
TRIP_ANOM_0092,25,125.0,5.06,0.0,5.95,0.0,0,0.0,28.75,35.0,0.0,bus_stop,normal_with_stops,normal
TRIP_ANOM_0093,0,0.0,8.29,0.0,2.53,0.0,0,0.0,26.79,35.0,0.0,school,severe_unauthorized_deviation,normal
TRIP_ANOM_0093,1,5.0,2.64,0.0,9.79,0.0,0,0.0,18.19,35.0,0.0,school,severe_unauthorized_deviation,normal
TRIP_ANOM_0093,2,10.0,16.37,0.0,7.71,0.0,0,0.0,24.31,35.0,0.0,school,severe_unauthorized_deviation,normal
TRIP_ANOM_0093,3,15.0,3.54,0.0,5.82,0.0,0,0.0,29.6,35.0,0.0,school,severe_unauthorized_deviation,normal
TRIP_ANOM_0093,4,20.0,11.59,0.0,7.49,0.0,0,0.0,33.94,35.0,0.0,school,severe_unauthorized_deviation,normal
TRIP_ANOM_0093,5,25.0,7.98,0.0,5.58,0.0,0,0.0,31.53,35.0,0.0,school,severe_unauthorized_deviation,normal
TRIP_ANOM_0093,6,30.0,260.0,5.0,64.99,36.45,0,0.0,26.24,35.0,0.0,school,severe_unauthorized_deviation,monitor
TRIP_ANOM_0093,7,35.0,285.0,10.0,85.29,86.53,0,0.0,36.06,35.0,0.0,school,severe_unauthorized_deviation,monitor
TRIP_ANOM_0093,8,40.0,310.0,15.0,45.53,121.79,0,0.0,25.39,35.0,0.0,school,severe_unauthorized_deviation,monitor
TRIP_ANOM_0093,9,45.0,335.0,20.0,95.47,174.38,0,0.0,37.87,35.0,0.0,school,severe_unauthorized_deviation,monitor
TRIP_ANOM_0093,10,50.0,360.0,25.0,108.3,212.89,0,0.0,27.72,35.0,0.0,school,severe_unauthorized_deviation,monitor
TRIP_ANOM_0093,11,55.0,385.0,30.0,76.67,263.31,0,0.0,36.31,35.0,0.0,school,severe_unauthorized_deviation,monitor
TRIP_ANOM_0093,12,60.0,410.0,35.0,52.88,297.41,0,0.0,24.55,35.0,0.0,school,severe_unauthorized_deviation,monitor
