trip_id,latitude,longitude,distance_remaining_m,baseline_remaining_sec,current_speed_kmh,speed_limit_kmh,route_progress,hour_of_day,day_of_week,stops_remaining,road_type,traffic_level,weather,school_period,incident,actual_remaining_sec
45,27.7098199,85.3300325,1322.14,203.14,7.7,20.0,0.80294,13,5,3,residential,medium,fog,regular,0,511.71
45,27.7088325,85.3306096,1120.05,172.09,7.93,20.0,0.83306,13,5,3,residential,medium,fog,regular,0,506.89
45,27.7099298,85.3292185,884.58,135.91,8.15,20.0,0.86815,13,5,2,residential,medium,fog,regular,0,353.43
45,27.7094595,85.3314587,680.99,104.63,8.99,20.0,0.8985,13,5,2,residential,medium,fog,regular,0,309.98
45,27.709008,85.3292615,390.91,60.06,7.56,20.0,0.94174,13,5,1,residential,medium,fog,regular,0,153.68
45,27.7109408,85.3294049,357.7,54.96,7.63,20.0,0.94669,13,5,1,residential,medium,fog,regular,0,136.05
46,27.7198232,85.2736523,2731.35,480.46,11.53,20.0,0.0,15,0,3,residential,medium,clear,regular,0,821.35
46,27.716472,85.2733269,2679.52,471.34,13.86,20.0,0.01897,15,0,3,residential,medium,clear,regular,0,758.18
46,27.718726,85.272137,2610.88,459.27,13.75,20.0,0.04411,15,0,3,residential,medium,clear,regular,0,739.42
46,27.7197708,85.27556,2585.85,454.86,13.06,20.0,0.05327,15,0,3,residential,medium,clear,regular,0,754.87
46,27.7182404,85.2739998,2543.56,447.42,14.2,20.0,0.06875,15,0,3,residential,medium,clear,regular,0,732.42
46,27.7175052,85.2752617,2521.24,443.5,11.54,20.0,0.07692,15,0,3,residential,medium,clear,regular,0,670.27
46,27.7177553,85.273808,2387.31,419.94,14.0,20.0,0.12596,15,0,3,residential,medium,clear,regular,0,688.23
46,27.7165632,85.275873,2382.93,419.17,11.48,20.0,0.12756,15,0,3,residential,medium,clear,regular,0,681.96
46,27.7175701,85.2724794,2319.38,407.99,14.55,20.0,0.15083,15,0,3,residential,medium,clear,regular,0,692.21
46,27.7164958,85.2729769,2163.74,380.61,13.64,20.0,0.20781,15,0,3,residential,medium,clear,regular,0,652.56
46,27.7189725,85.275642,2124.12,373.64,15.12,20.0,0.22232,15,0,3,residential,medium,clear,regular,0,641.57
46,27.7177934,85.2734614,2079.86,365.86,13.16,20.0,0.23852,15,0,3,residential,medium,clear,regular,0,650.21
46,27.7187929,85.2753617,1923.45,338.35,15.12,20.0,0.29579,15,0,3,residential,medium,clear,regular,0,533.34
46,27.7194853,85.2760137,1844.5,324.46,14.89,20.0,0.32469,15,0,3,residential,medium,clear,regular,0,565.07
46,27.7190207,85.2746897,1842.2,324.05,11.69,20.0,0.32553,15,0,3,residential,medium,clear,regular,1,749.56
46,27.7184302,85.273261,1799.15,316.48,14.19,20.0,0.3413,15,0,2,residential,medium,clear,regular,0,484.4
46,27.7199058,85.2745269,1760.0,309.59,13.7,20.0,0.35563,15,0,2,residential,medium,clear,regular,1,812.23
46,27.7181093,85.2740561,1759.94,309.58,11.47,20.0,0.35565,15,0,2,residential,medium,clear,regular,0,522.84
46,27.7167442,85.2728202,1640.54,288.58,14.69,20.0,0.39936,15,0,2,residential,medium,clear,regular,0,496.63
46,27.7169376,85.2732451,1519.07,267.21,14.19,20.0,0.44384,15,0,2,residential,medium,clear,regular,0,465.93
46,27.719862,85.2760491,1464.23,257.57,15.65,20.0,0.46392,15,0,2,residential,medium,clear,regular,0,452.13
46,27.7165447,85.274658,1456.21,256.15,11.97,20.0,0.46685,15,0,2,residential,medium,clear,regular,0,410.22
46,27.7164134,85.2733377,1398.93,246.08,12.61,20.0,0.48783,15,0,2,residential,medium,clear,regular,0,450.7
46,27.7183489,85.2753255,1146.14,201.61,15.41,20.0,0.58038,15,0,2,residential,medium,clear,regular,0,338.87
46,27.7195359,85.2740431,1122.11,197.38,14.11,20.0,0.58917,15,0,2,residential,medium,clear,regular,0,316.78
46,27.7183518,85.2747229,1109.43,195.15,14.99,20.0,0.59382,15,0,2,residential,medium,clear,regular,0,342.06
46,27.7165828,85.2735028,987.56,173.72,12.94,20.0,0.63844,15,0,2,residential,medium,clear,regular,0,339.0
46,27.7197491,85.2755908,972.23,171.02,14.35,20.0,0.64405,15,0,2,residential,medium,clear,regular,0,297.33
46,27.7198118,85.2744799,826.85,145.45,15.29,20.0,0.69727,15,0,1,residential,medium,clear,regular,0,243.83
46,27.7196361,85.2755933,822.84,144.74,15.23,20.0,0.69874,15,0,1,residential,medium,clear,regular,0,240.18
46,27.7177052,85.274639,816.42,143.61,14.91,20.0,0.70109,15,0,1,residential,medium,clear,regular,0,240.23
46,27.7200282,85.2749413,814.65,143.3,14.52,20.0,0.70174,15,0,1,residential,medium,clear,regular,0,248.61
46,27.7177975,85.2757778,674.97,118.73,11.66,20.0,0.75288,15,0,1,residential,medium,clear,regular,0,195.96
46,27.7197387,85.2732956,497.1,87.44,13.09,20.0,0.818,15,0,1,residential,medium,clear,regular,0,164.19
46,27.7188282,85.2753111,278.0,48.9,14.13,20.0,0.89822,15,0,1,residential,medium,clear,regular,0,112.25
46,27.718597,85.2736823,216.77,38.13,13.14,20.0,0.92064,15,0,1,residential,medium,clear,regular,0,95.91
46,27.7187033,85.2747991,172.33,30.31,12.34,20.0,0.93691,15,0,1,residential,medium,clear,regular,0,75.63
46,27.7187393,85.2754631,91.6,16.11,14.53,20.0,0.96646,15,0,1,residential,medium,clear,regular,0,46.85
47,27.7026424,85.3746552,2013.66,333.66,11.26,20.0,0.0,6,2,6,residential,medium,clear,regular,0,583.59
47,27.7039044,85.3717086,1988.5,329.49,14.73,20.0,0.0125,6,2,6,residential,medium,clear,regular,0,651.46
47,27.7022102,85.3741909,1898.7,314.61,11.41,20.0,0.05709,6,2,6,residential,medium,clear,regular,0,621.09
47,27.7041901,85.3726591,1896.79,314.29,11.77,20.0,0.05804,6,2,6,residential,medium,clear,regular,0,756.83
47,27.7023235,85.3735778,1877.53,311.1,13.96,20.0,0.0676,6,2,6,residential,medium,clear,regular,0,638.75
47,27.7020397,85.374648,1837.13,304.41,13.54,20.0,0.08767,6,2,6,residential,medium,clear,regular,0,641.25
47,27.7040338,85.3712622,1835.33,304.11,13.6,20.0,0.08856,6,2,6,residential,medium,clear,regular,0,669.81
47,27.701284,85.373857,1804.04,298.93,14.94,20.0,0.1041,6,2,6,residential,medium,clear,regular,0,634.43
47,27.7040582,85.3710607,1799.35,298.15,13.57,20.0,0.10643,6,2,6,residential,medium,clear,regular,0,604.61
47,27.7017204,85.3744027,1734.16,287.35,13.88,20.0,0.1388,6,2,6,residential,medium,clear,regular,0,584.27
47,27.7028972,85.3747067,1611.6,267.04,12.38,20.0,0.19966,6,2,5,residential,medium,clear,regular,0,620.53
47,27.701431,85.3738211,1549.75,256.79,12.84,20.0,0.23038,6,2,5,residential,medium,clear,regular,0,549.14
47,27.7008424,85.3746117,1546.8,256.3,13.49,20.0,0.23184,6,2,5,residential,medium,clear,regular,0,569.09
47,27.7009984,85.3744402,1486.73,246.35,13.72,20.0,0.26168,6,2,5,residential,medium,clear,regular,0,572.47
47,27.7013795,85.374022,1433.13,237.47,12.65,20.0,0.28829,6,2,5,residential,medium,clear,regular,0,551.75
47,27.7035787,85.3740968,1381.91,228.98,13.01,20.0,0.31373,6,2,5,residential,medium,clear,regular,0,437.56
47,27.7040212,85.3710701,1277.68,211.71,14.19,20.0,0.36549,6,2,4,residential,medium,clear,regular,0,447.97
47,27.7002977,85.3736632,1270.1,210.45,14.83,20.0,0.36926,6,2,4,residential,medium,clear,regular,0,471.09
47,27.7030589,85.3731242,1163.41,192.77,12.77,20.0,0.42224,6,2,4,residential,medium,clear,regular,0,365.53
47,27.7018873,85.3726241,1105.61,183.2,12.09,20.0,0.45094,6,2,4,residential,medium,clear,regular,0,446.66
47,27.7013899,85.373573,1080.81,179.09,14.37,20.0,0.46326,6,2,4,residential,medium,clear,regular,0,421.93
47,27.7029536,85.3743485,966.53,160.15,12.83,20.0,0.52001,6,2,3,residential,medium,clear,regular,0,345.19
47,27.7021916,85.3724215,862.5,142.91,11.73,20.0,0.57167,6,2,3,residential,medium,clear,regular,0,288.22
47,27.7029334,85.3713707,855.88,141.82,11.38,20.0,0.57496,6,2,3,residential,medium,clear,regular,0,311.83
47,27.7042134,85.371256,808.63,133.99,11.32,20.0,0.59843,6,2,3,residential,medium,clear,regular,0,302.01
47,27.7040914,85.3723934,770.24,127.63,14.72,20.0,0.61749,6,2,3,residential,medium,clear,regular,0,271.63
47,27.704103,85.3720212,761.19,126.13,11.25,20.0,0.62199,6,2,3,residential,medium,clear,regular,0,244.73
47,27.7008624,85.3737456,622.98,103.23,11.89,20.0,0.69062,6,2,2,residential,medium,clear,regular,0,215.77
47,27.7029767,85.3735479,571.04,94.62,13.76,20.0,0.71642,6,2,2,residential,medium,clear,regular,0,213.24
47,27.7029497,85.3711303,498.02,82.52,13.08,20.0,0.75268,6,2,2,residential,medium,clear,regular,0,175.64
47,27.7028431,85.3738631,458.75,76.01,13.48,20.0,0.77218,6,2,2,residential,medium,clear,regular,0,185.1
47,27.7032388,85.372931,439.82,72.88,11.2,20.0,0.78158,6,2,2,residential,medium,clear,regular,1,310.22
47,27.7032778,85.3745244,420.28,69.64,12.55,20.0,0.79128,6,2,2,residential,medium,clear,regular,0,142.0
47,27.7015085,85.3717299,411.22,68.14,13.47,20.0,0.79578,6,2,2,residential,medium,clear,regular,0,177.68
47,27.7015583,85.3735201,362.8,60.11,12.66,20.0,0.81983,6,2,2,residential,medium,clear,regular,0,159.96
47,27.7015651,85.3738616,265.42,43.98,11.65,20.0,0.86819,6,2,1,residential,medium,clear,regular,0,94.05
47,27.7014467,85.3723979,263.07,43.59,11.81,20.0,0.86936,6,2,1,residential,medium,clear,regular,0,86.87
47,27.7036264,85.3730168,179.29,29.71,11.82,20.0,0.91096,6,2,1,residential,medium,clear,regular,0,71.85
47,27.7005183,85.3726019,75.23,12.46,13.15,20.0,0.96264,6,2,1,residential,medium,clear,regular,0,50.64
47,27.7030545,85.3720449,71.16,11.79,14.48,20.0,0.96466,6,2,1,residential,medium,clear,regular,0,49.01
47,27.7012631,85.3741339,63.98,10.6,13.79,20.0,0.96823,6,2,1,residential,medium,clear,regular,0,33.81
48,27.7456917,85.3134432,5000.14,848.87,12.84,20.0,0.0,9,1,7,residential,medium,clear,regular,0,1222.74
48,27.7457309,85.3157863,4903.54,832.47,14.06,20.0,0.01932,9,1,7,residential,medium,clear,regular,0,1316.29
48,27.7458158,85.3156885,4670.99,792.99,13.06,20.0,0.06583,9,1,7,residential,medium,clear,regular,0,1301.42
48,27.7428352,85.3145747,4575.18,776.73,13.54,20.0,0.08499,9,1,7,residential,medium,clear,regular,0,1107.43
48,27.7450124,85.3164245,4474.99,759.72,13.55,20.0,0.10503,9,1,7,residential,medium,clear,regular,0,1250.44
48,27.7465285,85.3172129,4182.06,709.99,12.83,20.0,0.16361,9,1,6,residential,medium,clear,regular,0,1110.68
48,27.7438516,85.3169517,4126.11,700.49,15.8,20.0,0.1748,9,1,6,residential,medium,clear,regular,0,1103.97
48,27.7466713,85.3166863,4104.57,696.83,13.88,20.0,0.17911,9,1,6,residential,medium,clear,regular,0,1123.94
48,27.7454597,85.3163373,4018.13,682.16,15.52,20.0,0.1964,9,1,6,residential,medium,clear,regular,0,1025.4
48,27.7439129,85.3147218,3925.05,666.35,12.97,20.0,0.21501,9,1,6,residential,medium,clear,regular,0,1046.56
48,27.744708,85.315555,3578.28,607.48,16.81,20.0,0.28436,9,1,6,residential,medium,clear,regular,0,1036.24
48,27.7456313,85.3166846,3420.19,580.64,14.25,20.0,0.31598,9,1,5,residential,medium,clear,regular,0,889.87
48,27.7430953,85.3156804,3364.43,571.18,13.6,20.0,0.32713,9,1,5,residential,medium,clear,regular,0,932.67
48,27.7436619,85.3147007,3357.16,569.94,14.42,20.0,0.32859,9,1,5,residential,medium,clear,regular,0,843.01
48,27.743979,85.3173318,3287.94,558.19,15.39,20.0,0.34243,9,1,5,residential,medium,clear,regular,0,982.73
48,27.744792,85.3166856,3244.25,550.77,14.43,20.0,0.35117,9,1,5,residential,medium,clear,regular,1,1139.57
48,27.7448428,85.3134686,3235.17,549.23,16.76,20.0,0.35298,9,1,5,residential,medium,clear,regular,0,892.18
48,27.7457875,85.3142393,2904.18,493.04,14.3,20.0,0.41918,9,1,5,residential,medium,clear,regular,0,750.04
48,27.7458107,85.3171411,2877.3,488.48,14.66,20.0,0.42456,9,1,5,residential,medium,clear,regular,0,798.34
48,27.7463702,85.3145259,2615.21,443.98,16.66,20.0,0.47697,9,1,4,residential,medium,clear,regular,0,700.28
48,27.7452301,85.3144031,2536.9,430.69,14.97,20.0,0.49263,9,1,4,residential,medium,clear,regular,0,679.37
48,27.7436892,85.316492,2526.44,428.91,14.99,20.0,0.49473,9,1,4,residential,medium,clear,regular,0,648.23
48,27.7443062,85.3160833,2298.9,390.28,16.92,20.0,0.54023,9,1,4,residential,medium,clear,regular,0,639.12
48,27.7465725,85.3156375,2286.0,388.09,13.39,20.0,0.54281,9,1,4,residential,medium,clear,regular,0,640.74
48,27.7455771,85.3159337,2271.81,385.68,14.93,20.0,0.54565,9,1,4,residential,medium,clear,regular,0,619.95
48,27.7436271,85.3158594,2267.72,384.99,12.87,20.0,0.54647,9,1,4,residential,medium,clear,regular,0,689.3
48,27.7429503,85.3156569,2008.28,340.94,14.21,20.0,0.59836,9,1,3,residential,medium,clear,regular,0,562.04
48,27.7439957,85.3155549,1983.25,336.69,12.74,20.0,0.60336,9,1,3,residential,medium,clear,regular,0,485.88
48,27.7433428,85.3152293,1501.46,254.9,13.19,20.0,0.69972,9,1,3,residential,medium,clear,regular,0,416.02
48,27.7461281,85.3160757,1469.64,249.5,13.5,20.0,0.70608,9,1,3,residential,medium,clear,regular,0,374.5
48,27.743682,85.3140287,1117.62,189.74,13.33,20.0,0.77648,9,1,2,residential,medium,clear,regular,0,304.47
48,27.7433028,85.3165004,700.2,118.87,13.71,20.0,0.85996,9,1,1,residential,medium,clear,regular,0,191.47
48,27.7446326,85.3146346,696.09,118.18,17.03,20.0,0.86079,9,1,1,residential,medium,clear,regular,0,193.4
48,27.7441528,85.3165219,557.91,94.72,13.88,20.0,0.88842,9,1,1,residential,medium,clear,regular,0,165.31
48,27.7458466,85.3170473,409.17,69.47,12.78,20.0,0.91817,9,1,1,residential,medium,clear,regular,0,131.17
48,27.7430861,85.3157425,375.42,63.73,13.45,20.0,0.92492,9,1,1,residential,medium,clear,regular,0,119.45
48,27.7462491,85.3154086,118.51,20.12,15.02,20.0,0.9763,9,1,1,residential,medium,clear,regular,0,56.3
48,27.7438828,85.3135616,92.34,15.68,14.85,20.0,0.98153,9,1,1,residential,medium,clear,regular,0,47.96
49,27.7153051,85.3416681,2957.35,488.43,27.21,35.0,0.0,6,5,10,residential,low,fog,regular,0,842.55
49,27.7155089,85.3421213,2905.54,479.87,26.12,35.0,0.01752,6,5,10,residential,low,fog,regular,0,976.8
49,27.7148808,85.341854,2904.94,479.77,23.09,35.0,0.01772,6,5,10,residential,low,fog,regular,0,926.73
49,27.7145784,85.3445809,2826.93,466.89,22.19,35.0,0.0441,6,5,10,residential,low,fog,regular,0,911.68
49,27.715006,85.3408566,2733.41,451.44,26.89,35.0,0.07572,6,5,10,residential,low,fog,regular,0,893.65
49,27.713061,85.3430782,2607.78,430.69,26.01,35.0,0.1182,6,5,9,residential,low,fog,regular,0,846.25
49,27.7139536,85.3433137,2580.94,426.26,27.99,35.0,0.12728,6,5,9,residential,low,fog,regular,0,855.34
49,27.712018,85.3425729,2217.54,366.24,25.88,35.0,0.25016,6,5,8,residential,low,fog,regular,0,801.34
49,27.7129635,85.3435356,1867.97,308.51,25.69,35.0,0.36836,6,5,7,residential,low,fog,regular,0,548.1
49,27.7152091,85.3423412,1857.35,306.76,28.65,35.0,0.37195,6,5,7,residential,low,fog,regular,0,577.43
49,27.7153044,85.3424409,1809.16,298.8,22.14,35.0,0.38825,6,5,7,residential,low,fog,regular,0,624.91
49,27.7140491,85.3445348,1701.07,280.94,21.71,35.0,0.4248,6,5,6,residential,low,fog,regular,0,618.95
49,27.7149921,85.3413595,1638.43,270.6,28.0,35.0,0.44598,6,5,6,residential,low,fog,regular,0,625.57
49,27.7155082,85.343837,1575.63,260.23,27.32,35.0,0.46721,6,5,6,residential,low,fog,regular,0,518.14
49,27.7149107,85.3437937,1544.21,255.04,28.79,35.0,0.47784,6,5,6,residential,low,fog,regular,0,546.19
49,27.7124633,85.3410285,1455.47,240.38,27.33,35.0,0.50784,6,5,5,residential,low,fog,regular,0,447.91
49,27.7134873,85.3419468,1254.51,207.19,22.7,35.0,0.5758,6,5,5,residential,low,fog,regular,0,431.53
49,27.7129352,85.3423375,1218.2,201.19,21.99,35.0,0.58808,6,5,5,residential,low,fog,regular,0,395.68
49,27.7146712,85.3407923,1187.97,196.2,25.36,35.0,0.5983,6,5,5,residential,low,fog,regular,0,463.43
49,27.7125922,85.3412238,1187.66,196.15,27.2,35.0,0.59841,6,5,5,residential,low,fog,regular,0,447.11
49,27.7139754,85.3423685,991.24,163.71,28.69,35.0,0.66482,6,5,4,residential,low,fog,regular,0,294.41
49,27.7128366,85.34168,787.0,129.98,26.19,35.0,0.73388,6,5,3,residential,low,fog,regular,0,274.09
49,27.7140713,85.3428031,680.01,112.31,27.6,35.0,0.77006,6,5,3,residential,low,fog,regular,0,237.82
49,27.7137546,85.3417301,595.52,98.36,28.47,35.0,0.79863,6,5,3,residential,low,fog,regular,0,190.69
49,27.7143695,85.3442927,451.72,74.61,22.99,35.0,0.84725,6,5,2,residential,low,fog,regular,0,140.88
49,27.7132755,85.3419393,448.77,74.12,28.7,35.0,0.84825,6,5,2,residential,low,fog,regular,0,187.72
49,27.7144604,85.3414433,424.89,70.17,22.03,35.0,0.85633,6,5,2,residential,low,fog,regular,0,144.39
49,27.7143244,85.3426882,324.31,53.56,28.33,35.0,0.89034,6,5,2,residential,low,fog,regular,0,135.53
49,27.7140531,85.3433411,290.79,48.03,27.32,35.0,0.90167,6,5,1,residential,low,fog,regular,0,98.18
50,27.7371657,85.3474464,2108.54,321.66,28.35,35.0,0.0,12,2,5,residential,medium,clear,exam,0,578.19
50,27.7384151,85.3494588,2070.67,315.88,26.7,35.0,0.01796,12,2,5,residential,medium,clear,exam,0,546.58
50,27.7396607,85.3484716,1988.47,303.34,24.97,35.0,0.05694,12,2,5,residential,medium,clear,exam,0,609.63
50,27.7362778,85.3506542,1950.24,297.51,24.87,35.0,0.07508,12,2,5,residential,medium,clear,exam,0,543.08
50,27.7396232,85.3481366,1911.49,291.6,28.67,35.0,0.09345,12,2,5,residential,medium,clear,exam,0,509.92
50,27.7390302,85.3482311,1824.77,278.37,23.95,35.0,0.13458,12,2,5,residential,medium,clear,exam,0,490.53
50,27.73688,85.3487522,1745.58,266.29,22.86,35.0,0.17214,12,2,5,residential,medium,clear,exam,0,467.39
50,27.7372709,85.3492915,1743.76,266.01,28.7,35.0,0.173,12,2,5,residential,medium,clear,exam,0,474.55
50,27.7391375,85.3505406,1720.15,262.41,22.07,35.0,0.1842,12,2,5,residential,medium,clear,exam,0,485.2
50,27.737723,85.3501824,1602.78,244.5,25.38,35.0,0.23986,12,2,4,residential,medium,clear,exam,0,477.46
50,27.7397465,85.3491149,1560.19,238.01,21.69,35.0,0.26006,12,2,4,residential,medium,clear,exam,0,463.45
50,27.7392176,85.3485074,1432.12,218.47,27.03,35.0,0.3208,12,2,4,residential,medium,clear,exam,0,438.05
50,27.7393894,85.3509033,1374.54,209.69,27.05,35.0,0.34811,12,2,4,residential,medium,clear,exam,0,393.42
50,27.7374984,85.3476212,1373.91,209.59,24.07,35.0,0.34841,12,2,4,residential,medium,clear,exam,0,405.84
50,27.7391496,85.3494951,1373.12,209.47,26.66,35.0,0.34878,12,2,4,residential,medium,clear,exam,0,373.47
50,27.7398799,85.3476106,1327.28,202.48,26.48,35.0,0.37052,12,2,4,residential,medium,clear,exam,0,371.31
50,27.7380863,85.3478445,1183.16,180.49,27.22,35.0,0.43887,12,2,3,residential,medium,clear,exam,0,292.45
50,27.7375042,85.3490507,1149.06,175.29,26.2,35.0,0.45505,12,2,3,residential,medium,clear,exam,1,517.33
50,27.739428,85.3497746,1125.25,171.66,28.37,35.0,0.46634,12,2,3,residential,medium,clear,exam,0,314.3
50,27.7376235,85.3473392,1120.49,170.93,21.53,35.0,0.46859,12,2,3,residential,medium,clear,exam,0,302.35
50,27.739308,85.3478879,1014.52,154.76,21.14,35.0,0.51885,12,2,3,residential,medium,clear,exam,0,305.97
50,27.7387152,85.3507217,952.85,145.36,25.98,35.0,0.5481,12,2,3,residential,medium,clear,exam,0,334.57
50,27.7394765,85.3498719,909.05,138.68,23.17,35.0,0.56887,12,2,3,residential,medium,clear,exam,0,242.1
50,27.7380227,85.3475797,833.89,127.21,25.48,35.0,0.60452,12,2,2,residential,medium,clear,exam,0,240.2
50,27.7402212,85.3487854,805.04,122.81,26.94,35.0,0.6182,12,2,2,residential,medium,clear,exam,0,234.52
50,27.7395627,85.3474904,690.39,105.32,26.02,35.0,0.67257,12,2,2,residential,medium,clear,exam,0,214.62
50,27.7363919,85.3492716,538.37,82.13,22.76,35.0,0.74467,12,2,2,residential,medium,clear,exam,0,153.95
50,27.7379434,85.3481194,521.67,79.58,23.36,35.0,0.75259,12,2,2,residential,medium,clear,exam,0,163.79
50,27.7376877,85.3490386,504.73,77.0,22.27,35.0,0.76062,12,2,2,residential,medium,clear,exam,0,155.97
50,27.7394181,85.347959,495.83,75.64,21.74,35.0,0.76485,12,2,2,residential,medium,clear,exam,0,190.53
50,27.7381776,85.3498981,365.78,55.8,28.75,35.0,0.82652,12,2,1,residential,medium,clear,exam,0,101.28
50,27.7384632,85.3472464,314.48,47.97,24.52,35.0,0.85085,12,2,1,residential,medium,clear,exam,0,93.03
50,27.7392177,85.3471817,247.84,37.81,28.17,35.0,0.88246,12,2,1,residential,medium,clear,exam,0,89.29
50,27.7377735,85.3474297,134.4,20.5,22.01,35.0,0.93626,12,2,1,residential,medium,clear,exam,0,67.19
50,27.7374189,85.348643,32.05,4.89,24.96,35.0,0.9848,12,2,1,residential,medium,clear,exam,0,35.57
51,27.6568438,85.3380686,5662.34,898.93,15.76,20.0,0.0,17,0,3,residential,medium,clear,regular,0,1349.88
51,27.6572349,85.3376501,5603.63,889.61,12.47,20.0,0.01037,17,0,3,residential,medium,clear,regular,0,1294.87
51,27.6554755,85.3387568,5138.71,815.8,14.78,20.0,0.09248,17,0,3,residential,medium,clear,regular,0,1121.72
51,27.6569044,85.3383831,5086.08,807.44,15.08,20.0,0.10177,17,0,3,residential,medium,clear,regular,0,1195.73
51,27.657485,85.3385979,4963.06,787.91,16.23,20.0,0.1235,17,0,3,residential,medium,clear,regular,0,1118.74
51,27.6550495,85.3363084,4934.35,783.36,13.68,20.0,0.12857,17,0,3,residential,medium,clear,regular,0,1163.04
51,27.6568086,85.3368613,4916.41,780.51,13.35,20.0,0.13174,17,0,3,residential,medium,clear,regular,0,1160.31
51,27.6578975,85.336526,4904.81,778.66,13.03,20.0,0.13378,17,0,3,residential,medium,clear,regular,0,1186.8
51,27.6546985,85.3385807,4850.52,770.05,13.73,20.0,0.14337,17,0,3,residential,medium,clear,regular,0,1212.5
51,27.6583213,85.3375952,4700.12,746.17,13.29,20.0,0.16993,17,0,3,residential,medium,clear,regular,0,1118.81
51,27.6557186,85.3387275,4613.97,732.49,16.78,20.0,0.18515,17,0,3,residential,medium,clear,regular,0,1148.56
51,27.6569432,85.3384786,4379.66,695.29,14.45,20.0,0.22653,17,0,3,residential,medium,clear,regular,0,1017.75
51,27.6567937,85.3354966,3739.63,593.69,12.85,20.0,0.33956,17,0,2,residential,medium,clear,regular,0,827.93
51,27.6573556,85.3358444,3493.05,554.54,14.16,20.0,0.38311,17,0,2,residential,medium,clear,regular,0,821.02
51,27.6582207,85.3382082,3435.23,545.36,16.56,20.0,0.39332,17,0,2,residential,medium,clear,regular,0,779.53
51,27.6564778,85.3357999,2825.65,448.59,13.09,20.0,0.50097,17,0,2,residential,medium,clear,regular,0,668.39
51,27.6580319,85.3363778,2799.39,444.42,16.3,20.0,0.50561,17,0,2,residential,medium,clear,regular,1,860.06
51,27.6560339,85.3353518,2697.9,428.31,13.41,20.0,0.52354,17,0,2,residential,medium,clear,regular,0,627.12
51,27.6570344,85.3371115,2538.52,403.0,16.68,20.0,0.55168,17,0,2,residential,medium,clear,regular,0,567.24
51,27.6559954,85.3371329,2447.67,388.58,14.58,20.0,0.56773,17,0,2,residential,medium,clear,regular,0,539.12
51,27.6571788,85.3377885,2353.6,373.65,15.19,20.0,0.58434,17,0,2,residential,medium,clear,regular,0,594.47
51,27.6554521,85.3350142,2321.86,368.61,13.09,20.0,0.58995,17,0,2,residential,medium,clear,regular,0,596.07
51,27.657448,85.3351876,2257.95,358.46,12.97,20.0,0.60123,17,0,2,residential,medium,clear,regular,1,679.11
51,27.6549145,85.336782,2091.65,332.06,13.45,20.0,0.6306,17,0,2,residential,medium,clear,regular,1,779.42
51,27.6568319,85.3361955,2084.92,330.99,16.33,20.0,0.63179,17,0,2,residential,medium,clear,regular,0,502.46
51,27.654653,85.3371967,2007.22,318.66,16.78,20.0,0.64551,17,0,2,residential,medium,clear,regular,0,481.42
51,27.6564452,85.33519,1851.18,293.88,14.36,20.0,0.67307,17,0,1,residential,medium,clear,regular,0,396.24
51,27.6577015,85.3349606,1067.88,169.53,15.17,20.0,0.81141,17,0,1,residential,medium,clear,regular,0,268.22
51,27.6579184,85.3376313,182.35,28.95,15.48,20.0,0.9678,17,0,1,residential,medium,clear,regular,0,58.78
52,27.725804,85.2815766,3490.0,585.97,20.0,20.0,0.0,8,3,4,residential,low,clear,regular,0,728.45
52,27.722702,85.281177,3371.41,566.06,19.6,20.0,0.03398,8,3,4,residential,low,clear,regular,0,717.14
52,27.723263,85.2822201,3291.44,552.63,18.43,20.0,0.05689,8,3,4,residential,low,clear,regular,0,701.6
52,27.7219152,85.2802887,3138.78,527.0,16.22,20.0,0.10064,8,3,4,residential,low,clear,regular,0,647.29
52,27.7256135,85.2822152,3120.38,523.91,16.76,20.0,0.10591,8,3,4,residential,low,clear,regular,0,659.25
52,27.7227349,85.2818807,2953.2,495.84,20.0,20.0,0.15381,8,3,4,residential,low,clear,regular,0,648.57
52,27.7231542,85.280282,2796.1,469.46,16.67,20.0,0.19882,8,3,4,residential,low,clear,regular,0,614.97
52,27.7225892,85.2823929,2758.55,463.16,19.64,20.0,0.20958,8,3,4,residential,low,clear,regular,0,651.68
52,27.7225357,85.278647,2679.62,449.9,17.13,20.0,0.2322,8,3,4,residential,low,clear,regular,0,607.22
52,27.7222504,85.2792149,2644.98,444.09,18.58,20.0,0.24213,8,3,4,residential,low,clear,regular,0,544.55
52,27.7219678,85.2794753,2595.83,435.84,16.9,20.0,0.25621,8,3,3,residential,low,clear,regular,0,604.06
52,27.7225494,85.279941,2575.2,432.37,17.72,20.0,0.26212,8,3,3,residential,low,clear,regular,0,524.78
52,27.7237725,85.281859,2270.95,381.29,18.22,20.0,0.3493,8,3,3,residential,low,clear,regular,0,434.13
52,27.7225812,85.2785503,2149.51,360.9,20.0,20.0,0.38409,8,3,3,residential,low,clear,regular,0,430.25
52,27.7240152,85.2799817,2147.62,360.58,17.0,20.0,0.38464,8,3,3,residential,low,clear,regular,0,467.12
52,27.724506,85.280987,2030.9,340.99,20.0,20.0,0.41808,8,3,3,residential,low,clear,regular,0,485.7
52,27.725281,85.2823706,2014.79,338.28,20.0,20.0,0.42269,8,3,3,residential,low,clear,regular,1,648.88
52,27.7227622,85.2811101,1988.94,333.94,19.74,20.0,0.4301,8,3,3,residential,low,clear,regular,0,459.08
